,user_id,business_id,text,date,compliment_count
39883,imgpwv4N2PyILTM6P28zWQ,UX3eq0WsVva-cqlVrzyzFg,No more dollar beers on Wednesday!! ):,2014-07-24 00:09:06,0
39888,p9ECGpeI-9AYHFRZlzHSNA,NIQWO-Q_F598XlAvZnFVCA,Hoppy poppy is great and only $3,2013-07-04 23:12:29,0
40053,GqPMNFeJ4Ta2MLq2IPW6rQ,C1n7Nea51yeHuHznuqzWvQ,"Lyoness appreciation day till 4pm- free hot dogs, soda, and chips. Great deals on meat :) double yum!",2014-04-27 18:51:43,0
40199,KKYl6V8JppwwOuoQ1mLjLA,o2i4AvqF6Q9lWK-wksxzuw,clam chowder and crab cakes!,2012-05-24 22:00:46,0
40201,hEM_W2QinPBJyKXr3sBluA,NV6zZPb5OGVpyX4JrSzUPg,"Good, cheap happy hour. Late night happy hour option from 9:00-10:00.",2016-11-16 04:04:49,0
40210,oCgXFRb3v4vO2Q0OVmPBkA,fimN43BUUakBXeRUQqkYvA,1/2 price frapps 3-5pm through May 15th!,2011-05-11 21:12:24,0
40246,V8P2-U2IINNHzALqjaN3gQ,GyC36Pn0Q1-qHnqXys6yFg,It's my first time here and the service is slow.,2015-11-28 18:18:46,0
40264,VZ_zI-EcroKi3nIVUUag2g,S3WazoxfO3euuvQUOJRlFA,You can order a head now!  Just ask your sandwich maker how to do this next time you go!,2015-07-10 04:24:10,0
40328,110pflSC-iEVhRjPZKxhBw,iBRXLFWD7PeSYDbKsd_JTw,Best Thai food in the bay area!!,2014-07-25 00:11:27,0
40400,XvPQoxcPIJGtfvyriz7U5Q,2kOGFDJ9v4T9AzuKWhwl2g,"Don't come here. The manager is super rude, and customer service is horrible.",2020-06-17 16:35:07,0
40423,BD5saSNRuNBIiIFv993Rnw,-Tnsc_b8dsWuAq1wQugKZA,The chips are always very light.,2014-07-22 22:50:34,0
40427,tw7FIwLw8-GqiuqxJ7A2pg,dIpTuL2T1L98GQGU17IeSw,Stops serving full menu at 10pm :/ So don't count on it as a late night dinner spot :///,2013-10-18 02:58:31,0
40443,dqucQwA-CHWhUczwqIxKKg,LVteL0Rnh2E_yOFCLJUPhg,Check your order before leaving. Two orders in front of me were wrong and the people noticed before they left. I neglected to check. when I got home my order was missing onions I asked for on my sandwich. 0 for 3.,2018-08-13 21:37:44,0
40475,J6p3ppJrpxx6UNKv7_4WaA,ZCURd9PiH4qdEjQfrIZzFg,Make sure you ask for the complementary wheat bread the best ..,2013-10-21 03:55:46,0
40504,VsWNYa6IdLv4X9sWUHOPgA,kk_oEw1j3xQ-cJaAII8A0Q,The to-go sushi isn't bad.,2017-08-29 20:55:48,0
40573,RVALk-GeKd504Ci-vGSTrw,Tm3QiAVLJAR2fEJK7APPPQ,Zumba time after a long day of work. Ready to dance.,2012-05-30 21:38:57,0
40575,h3KYuVHhr59Q-UFloqhLHg,NQ01WqVX0tojNHKn-0sFww,half and half.. the perfect pint,2011-11-09 01:17:13,0
40651,X1Vu977CKiiV6ZIoIUGtNA,JUlsvVAvZvGHWFfkKm0nlg,Love it,2015-01-11 04:13:58,0
40665,6eXpHzfFCEnRvelmTqs7ng,7hpUoYdAVToZXwuPRgoqdA,"You won't find an empty table here. But if you do get a seat, choose the black elastic ones--super comfy!",2012-02-12 19:56:25,0
40690,9VVJ7GUnV4b_pmpAKzIflQ,NQ01WqVX0tojNHKn-0sFww,Drinks,2012-01-28 00:12:30,0
40737,KGLvCZ74fK_EBWHNUI0bWg,Ppmdzznk7jR8YRyei79_Xg,Great Weekend Night Life,2016-07-24 13:46:33,0
40820,O3Tm_VvKEGEULpUPjxlNVw,S2Ho8yLxhKAa26pBAm6rxA,Quick no line great breakfast off canal when your hungry but want solid food!,2016-11-16 03:23:11,0
40862,8Jetkd4W7Y6kONGN49d4PA,O3JyUZS0wzsApHJ1h10Ndg,Soooo fun!!!,2013-06-10 22:44:02,0
41064,rv9d5TcnnxuOCX7ole_Clg,sAl3Paa2co9Kw87UruMYEg,great breakfast,2013-04-29 09:16:05,0
41093,8xUqKJ35yuhlnexw9ZerAA,APW4-ESYGTIn17mY189Osg,Food is very fresh and the service is excellent.,2014-05-10 17:46:34,0
41121,2z4CSJ9EH0L-5BmzquYnSg,7hpUoYdAVToZXwuPRgoqdA,They have a downstairs area that is perfect for studying.,2011-11-18 00:34:56,0
41169,YZ7_ROsMiNy_RLokJpwKfg,rWEUp9a1RZfbnaqt5PaGig,Try the berry lemonade!,2016-09-21 15:10:47,0
41183,pMltyeuU4SjT6Y8YVy7HBA,OrE8LhQpKVXTA6gJyu5G9Q,"In case you need to go to Costco, it's in the same shopping area.",2012-09-24 19:41:15,0
41210,7JgENga1ipXXbPYhIz72sw,c8rjE6NcfeyzLB_aU1GdMA,Super-fast lunch service!!,2011-02-15 17:29:25,0
41303,cPvyZjd6DQGAX_pfLU9Lmg,zUJMvjK6aBeQtVCowZ85-w,Might want to pass on the sushi for a few days. No power feb 22,2014-02-22 17:37:05,0
41313,WVCgjoYPl7jPhXjPcSR02Q,fimN43BUUakBXeRUQqkYvA,Holiday stuff is up,2012-12-02 19:52:03,0
41420,I0PEaWLI6sOnixFzTKeS9w,SbdL-8NSmTWgSwdGZBa7WQ,Really great pizza and nice staff. On the expensive side but worth it for the taste,2018-12-06 22:49:37,0
41576,ZJLWf9ShKp49raQ3qSfBUw,OrE8LhQpKVXTA6gJyu5G9Q,Hot pot is cheap for family style,2012-02-05 04:42:09,0
41645,m5GAwjag7n2B8HsfqqRECg,UM6XgOtTX4DWWcGDTWtjEg,schlafly weissbier is delicious on draft,2011-09-08 05:40:37,0
41694,bSgzvD0FQbXZuHQGQpy2AQ,6Ua4Pu_2bXuxpaxDyUA_BQ,Huntin' bear.,2012-02-26 01:53:54,0
41775,JiUmz7l4rNz4-YmOj13i9g,A0Jeadkkxq63uP2r27_6fw,No free wifi.,2012-11-21 19:25:31,1
41844,EouCKoDfzaVG0klEgdDvCQ,QWqKTWQ2OiDgo3dzNkpung,I love their kimchi!,2014-07-29 00:16:25,0
41884,eMHDd029OvjzUhtFPxr5iw,QXJR1j949PHnH9ImB6xUcA,Santa arrives for the 2013 holiday season on November 15th at 6:00 p.m and the first 300 kids to visit receive a free gift!,2013-11-13 18:48:33,0
41951,aYxrwlLyfYDK4DsJXTSPIw,WtUxi5n8KlQdfgHZfB2Fqw,Ok to eat-in for lunch if you can get a table. I'd definitely plan to take-out for dinner.,2017-04-24 18:24:31,0
41992,RazpBXUfxdN2jDemtXfy2g,JEHLdDbFMS1tEMSgaKfJxA,"The water in the men's restroom can get REALLY hot, so don't get crazy.",2018-05-06 21:52:31,0
42118,RAa50KyI6qavYXW1hEe50g,6Z89Ixagyc0mrVnyZHiIVw,"The best Burger night in town Monday ,burger, fries  where in Tampa St. Pete andClearwater can you beat that deal 3.99",2013-02-06 15:55:47,0
42161,pbCb0Tz0KQ0kkgaxzhWhoA,uXdA2sznJk30qnrEFX7AeA,Cash only!,2014-12-12 22:14:56,0
42206,KRNbW2TCluXsd8VtNJ8uew,UM6XgOtTX4DWWcGDTWtjEg,$1 check in offer,2015-12-03 23:49:25,0
42260,6ItDA1IHkI5upbBYrslbwA,kLG2-BOk3YHDXS8PCxekZA,don't bring your guns to town!,2012-05-26 03:55:41,0
42261,-Btcpcgv-2x9E-_hi34uYA,7hpUoYdAVToZXwuPRgoqdA,Beautiful laid back environment,2017-03-26 19:48:46,0
42298,jlrEnb9FlR2ZbsY9iIMk6g,SbdL-8NSmTWgSwdGZBa7WQ,"GREAT local beer selection - Crooked Tooth, Sentinel Peak, Barrio, Borderlands, and more.",2017-11-08 01:44:06,0
42308,sGN_TUygLk5mOxdOMDFxkg,OrE8LhQpKVXTA6gJyu5G9Q,Excellent! The food reminded me of dining in Saigon.,2015-07-30 04:52:26,0
42408,mY6REl98D-KJt4wUT77H7w,CU7JcRlCu01SFdf6CCITXQ,"Shit service, OK food, had better in Iraq, if anyone cares, I do!",2014-08-03 01:41:10,0
42422,EjptR9nYi-sXDcDFW39pNQ,S2Ho8yLxhKAa26pBAm6rxA,Dont go. Terrible service waited an hour and half for food everyone around us got food before us,2018-01-01 18:48:40,0
42462,nPJw7YpKgHE6fowxgl3l1A,7hpUoYdAVToZXwuPRgoqdA,Dog friendly! /),2012-01-21 20:46:08,0
42480,ayh-p9OVESQaF_RZH_RHRw,QWqKTWQ2OiDgo3dzNkpung,Vegetarian options are good for us.,2015-04-10 21:47:51,0
42483,jPRDnnoCvJi2plYWWAoOcw,cN4Y09a7clgjFd1tY-wSZw,Some good Mexican food. Try the Enchiladas,2011-03-06 00:34:03,0
42502,Hn8O2RQijYIVLFNF5VPWTA,2kOGFDJ9v4T9AzuKWhwl2g,Trying to understand why this biz has 2 listings,2012-01-31 12:54:13,0
42569,wLFuvZ59HGUJZ3QBgqlmAg,r43DrfYAbAgifsYyNkljZw,"Great bands, never a cover, and excellent BBQ. What's not to love?",2017-04-02 03:19:10,0
42584,YiHrdcfN-2RBnxhd23l-cA,KabN4d4St6gxsVIA1KzS7A,"Great gym. Makes you feel at home, great equipment,  and awesome owner and staff.",2015-06-23 16:23:05,0
42776,g-jD73ukXg5c3IKpv_sTyw,dIpTuL2T1L98GQGU17IeSw,This place is awesone!!!,2013-05-17 23:56:39,0
42938,h1u2XjU7S58LXTCQSLwZcg,2kOGFDJ9v4T9AzuKWhwl2g,The barista gave me a larger cup because he approved my shirt. Awesome.,2011-05-31 00:00:00,0
42952,y77wNMLH7yxkdwEIZWc2ew,kLG2-BOk3YHDXS8PCxekZA,Try to get on street parking after 5pm as the premier lot is $12 dollars and they will ticket you.,2016-01-07 01:23:57,0
43086,8EZUJAK9DJTESgkzx74l_w,WtUxi5n8KlQdfgHZfB2Fqw,Craving KFC but they were closed.  Reopens 11 Jan 2018!,2018-01-09 07:15:59,0
43114,4aCF363Weu2RNAtl3mJ2eg,A0Jeadkkxq63uP2r27_6fw,I don't understand why a car wash would be closed on a Sunday. Today's the first sunny day in a week and they would be making a fortune if they were open.,2015-04-19 19:42:52,0
43148,jMUP_N1YgmnobN09ZjGtsw,P6SiaPYpbduSSKt6lOAkuA,There's a lot of twin peaks inside.  Enjoy the scenery!,2017-09-06 20:10:57,0
43149,_TRh9wlMFZUb1NhHpXEy_w,dIpTuL2T1L98GQGU17IeSw,"Cool place, cool people, yummy grub!  Great beer selection!!!",2011-01-08 00:33:08,0
43161,Ua6uWRNoysOuzQJVTBl9mg,QWqKTWQ2OiDgo3dzNkpung,"It's great, like a trip to Korea with Beyoncé on the radio.",2014-07-03 15:37:33,0
43265,wLFuvZ59HGUJZ3QBgqlmAg,r43DrfYAbAgifsYyNkljZw,I don't like that they shift their music schedule in the summer months to Saturday nights and Sunday afternoons.,2017-05-07 01:23:04,0
43378,FTUlQ276QA74OoeuNTyyiw,dIpTuL2T1L98GQGU17IeSw,Ask what the drink of the week is.,2014-04-20 18:00:34,0
43487,fg1qmIQ5ITm7jlHv19y7jg,283P7ZbkvsHfhZTQX5m96w,Outdoor seats available,2017-09-02 14:20:31,0
43588,_TRh9wlMFZUb1NhHpXEy_w,dIpTuL2T1L98GQGU17IeSw,Love this place!!!  Melisa Taylor-- so sad that your skateboard/cupcake creation already sold!  Want to make another one???  Pretty please?,2011-01-08 00:31:53,0
43676,CIyIy2b_F6-2k7qNFcFV6w,hyq0W0_Sc5PNyXBdxVki5g,Fast service.,2017-01-26 14:48:13,0
43718,S6vzm53uQk5PiR9zDYw1yA,LBkurRSCWVLjo4pxKfMdfg,Best exam I've ever had! Digital equipment was the easiest exam and very through.,2016-06-10 14:58:30,0
43740,wKLYI27-HlYoI_KpyaLJjw,bN7KQSVbEmRVJnQEkl3vkw,Go home to the kids and sit down and just relax,2014-05-07 00:28:28,0
43885,4SrW-dgc3EcDtHfOE3Xz7w,UYxGgnJ4Z2lOehK23HSIlw,The $23/month unlimited car was package is a great deal. Wash daily if you want! Want it vacuumed? Just 5 bucks a pop.,2014-05-24 16:14:54,0
43987,8jCc6pJDoNtgMZSzwom1TQ,Nrb3X7A1VBYo8UXiV-vRzA,"To Kill A Mocking Bird, my favorite!",2012-01-08 23:15:17,0
44056,H-PUXKcmpyva1V6qeeDpDA,c6GTImF01z981_BNJIye2g,Covering Eggfest!,2011-05-14 15:11:49,0
44113,ogCYjOBjlwM-_r6UfoMj4Q,OrE8LhQpKVXTA6gJyu5G9Q,Awful customer service,2016-01-14 02:48:51,0
44166,u_BKKzGs9zppMajZPLh6rQ,JUlsvVAvZvGHWFfkKm0nlg,1/2 price 'ritas and drafts for happy hour (after 10 pm),2011-02-26 20:32:35,0
44173,KB_YLELMp-Egn-tY6Rm_EA,Qfd6yFI9o_N6ZaDvg8yB3A,Wow.  Real reviews.,2012-03-02 08:46:58,0
44190,0IEoHfJ9yG0s3ex-fRIzvw,NIQWO-Q_F598XlAvZnFVCA,"The happy hour nachos are epic!! Easily the best restaurant nachos I've ever had. Pair them with a good beer, and it doesn't get any better.",2015-03-13 21:55:07,0
44237,fDeqCfPyHvivz7mfc4A4Uw,JEHLdDbFMS1tEMSgaKfJxA,Usually pretty fast service and very friendly waitstaff.,2018-05-30 23:02:01,0
44286,WhF6PLc6wS_rqigQmGYq4g,hYonVJe6xzVBHHT2FLo4zg,Real Chicago deep dish. As authentic as you can get without going to Chicago.,2016-01-13 01:48:50,0
44293,TUR21jv1-_GCwmeO3ouOBg,rBE5TT_ndOOczNBrbRnJwA,Some of the best hummus in Tampa Bay can be found here!,2012-02-25 17:22:43,0
44301,fCvMnJU1Z-XhAjKg99wK3Q,aG7LRLXT9iLh59QT-2gaTw,Sister restaurant to the Malvern (original) and Wayne (second) locations.,2019-03-26 23:51:00,0
44310,qijRf72X0a-Do3EBu2EeKw,c8rjE6NcfeyzLB_aU1GdMA,"My husband often picks up an order of cheesesteak rolls after work and brings them home to me.... they are delicious!! I can't imagine how good they would taste straight out of the kitchen.  If you visit, you must try them",2012-07-30 14:45:53,0
44364,Zp1o52IRl92dunmsfiT96g,hLub5qdoU9w76O-k5pFiRg,$5.99 lunch specials include a drink and fries,2014-08-15 16:26:48,0
44388,H0CpTKC4hCoXkNAoll8cuA,tUhPRgJ7mBx-1fGef7Nv3w,There meat sauce is OUTSTANDING!!! And that comes from an Italian!! Need I say more,2018-11-22 00:18:01,0
44435,A4bsa7ykYRVCnb4h2vZALw,NIQWO-Q_F598XlAvZnFVCA,Free Appetizer with check-in!,2013-08-05 21:04:43,0
44444,rwvss28DqeYfn1B_SAY2pg,o2i4AvqF6Q9lWK-wksxzuw,Super fresh seafood with great service and a friendly smile !,2019-06-09 14:07:34,0
44478,NdxaDTsymlYV7F_gyrVAtg,c6GTImF01z981_BNJIye2g,Getting a v-rack for the organic whole chickens I just bought at Costco.,2011-05-27 16:15:53,0
44624,o-G2yAhca5Kqso7CYZupHg,QWqKTWQ2OiDgo3dzNkpung,They have a vegetable tofu soup added to their menu! Score!,2012-10-26 20:45:14,0
44668,zQ1OJLGeBLGEcnIPzxlCPA,6GbuHdYPuN3jcSBmFplpXA,Get Double meat for a dollar! Woot.. Just ask..,2015-01-27 20:02:30,0
44738,uweSiVXeDAibh-I7xOZwEg,7UizgaT567svtdEXvD6Zfg,Michele is wonderful!! She is hands down the best massage therapist in Indiana!!!,2013-03-23 18:38:07,0
44767,njcXFGqIuSp-_joP42MhxA,6Ua4Pu_2bXuxpaxDyUA_BQ,With JLa!,2011-09-11 04:14:02,0
44934,a2X2Y8s36Jm-Vc_RYOdaxA,jZopvCpfHl3S5eSMDjizpg,Always go for the MVP. The tea-tree oil is awesome.,2015-07-27 20:04:59,0
44937,Z6zAW5KYUbOqlv1pa63STw,4RMHlggaIdNibPUJPVEd6w,They still have southern tier pumking well into 2014!,2014-02-27 23:50:01,0
45018,-B-QEUESGWHPE_889WJaeg,NIQWO-Q_F598XlAvZnFVCA,$5 Bloodies all day Saturday and Sunday,2014-05-31 21:06:56,0
45093,WXYMAOL1I-Ln6Mgp2AgY0A,MTSW4McQd7CbVtyjqoe9mw,great cupcakes & almond cookies,2016-03-06 13:57:22,0
45269,640-XJULtQ_P073RMClgPg,UYxGgnJ4Z2lOehK23HSIlw,Fast and always gets the job done. Dont get the upgraded option- middle of the road is best.,2012-05-02 17:04:02,0
45309,fCvMnJU1Z-XhAjKg99wK3Q,o2i4AvqF6Q9lWK-wksxzuw,"Better than expected draft beer selection, including Allagash White, Oskar Blues Mama's Little Yella Pils, and DFH 60 Minute.",2016-08-11 11:24:10,0
45371,kOoyk-Dx5ZPG8oTTaDjkAQ,nIxepiPUk5FUfL4u9EFfew,Never eaten here but have seen many shows here and enjoyed many beers. Great spot,2014-11-21 13:56:19,0
45385,ylE_w4QR7JCz9cr9ub9l3A,x8joRxn_TPorP1C2LSdSYg,"Address has been sent to Yelp for approval! 

It's: 3622 n 17th st Philadelphia, PA 

hope this helps!",2019-06-15 15:33:02,0
45472,pOz8G2ezXNRx-yCyRi-0Dg,eaVcAlPmz-3C2ICy4zqbfw,Get the MVP worth the price.,2015-09-11 18:56:49,0
45546,2BHVz9wWG2WCJ7neA3cn4w,AP_sb7dETsflRNNkJinYUQ,Free parking on Corey Ave and a nice covered outdoor front patio!,2015-11-21 19:36:48,0
45608,Rx--WgVPLUzqO4RADK0YYw,peL7F35gY6nXuXDD-08LAA,"Before you decide on what to order, make sure you ask what the daily specials are.",2019-04-17 00:23:00,0
45635,8dA9KJ0wbCfQRWjk7Byumw,GlYN-RJyL_YwxIqsSDo1ag,Nothing fancy....just good food.,2013-11-15 19:43:20,0
46072,a4PX0M-sQRxg6Fq2o6HQiA,KkpAwKzn5olmxH2K2GauNw,Bad food high prices,2017-04-23 22:34:29,0
46218,wLFuvZ59HGUJZ3QBgqlmAg,r43DrfYAbAgifsYyNkljZw,Don't care for the entertainment schedule in the summer. Only Saturday nights from June through August.,2018-07-01 03:28:10,0
46279,m8sqwBqYDPsC7oq7kekgKw,aJpDjaMVhWZRLdwZtqQjEg,"Closesd forever. :-(
Please update.",2015-01-16 18:38:41,0
46402,RI3_ITRef1RnS1YhgO-AhQ,tES4kGPFWWclK_l899kgjg,"They get you in, they get you out. Fast, friendly, and efficient.",2012-09-11 16:38:01,0
46452,a_jH1ewLLYzEfPnKjE66DQ,JEHLdDbFMS1tEMSgaKfJxA,"""Party of 8""  and they won't seat us until everyone arrives. They place is close to empty..what a joke",2012-11-23 20:46:44,0
46483,EgzZHrUo6M4oYRjEupctzw,JUlsvVAvZvGHWFfkKm0nlg,Good food and decent atmosphere.,2010-12-19 00:39:23,0
46504,EpPlRUOleCbfjWu_yYwUcg,4vLJd8N3wy_Q_wu_DZuRag,Expect a long wait on Saturday.,2013-12-21 15:31:20,0
46644,AznsQ60apcdmn4klSTpwtw,5EGhvgDt_E-JPl4EhQkOtg,makes an okay second home office,2012-02-24 14:26:41,0
46654,YGr9CfLoLOX48XROFj-EQA,r43DrfYAbAgifsYyNkljZw,Great staff; we loved dry rub wings! And live music every Sat night!,2017-03-04 19:52:56,0
46686,2XPFAxICeBIAZC74z5qAEw,aJpDjaMVhWZRLdwZtqQjEg,"Now serving food! Curries and salad rolls for now, but more to come.",2014-02-21 20:25:10,0
46842,6ObFF8-uKnOAlXuSH4TlyQ,OkguWi_yMeeEYUVXXyaHOg,These guys will custom create anything you wish! From doors to stairways.,2012-12-20 19:58:51,0
46855,2zD3GWGAGL7hcl2o70jmyg,z7sp6u5JnNlq2ziu31EFvw,"Open 24/7,  big parking lot,  ATM available.",2018-05-19 16:14:33,0
46883,DJoQ7-EfH4rB_ObYXjlQLA,zUJMvjK6aBeQtVCowZ85-w,Just look at the last 4 photos and decide,2016-03-11 16:58:46,0
46904,pY3RhoJEba2gCYajXi3qfg,6GbuHdYPuN3jcSBmFplpXA,Great menu!,2012-04-29 03:04:49,0
46923,PT2kDWAaJ7Hubcgun5-nAA,C3ZfQoD9Y9cFk4KUgmf63Q,"Clean, organized, nice selections",2015-12-28 03:04:37,0
46981,RKULSOrIvvYpDmtuYXEXzA,o2i4AvqF6Q9lWK-wksxzuw,Second visit....so far so good.,2013-05-19 21:54:59,0
47053,33uQQalyqBiqTx4EpHat3g,JUlsvVAvZvGHWFfkKm0nlg,This place is the bomb. Veggie wings and pickle chips are a must,2012-03-01 01:45:12,0
47058,pTL8bA87i3ttSa6QHoikLQ,7hpUoYdAVToZXwuPRgoqdA,"Mmm, Mexican hot cocoa",2012-09-21 23:46:08,0
47087,x-qs3gmQ3TuxGniwSAbNUA,A0Jeadkkxq63uP2r27_6fw,At the Irish-Italian parade!,2011-03-20 17:44:39,0
47121,g_8nwx1LGN3Q1kBU1hdm3A,dIpTuL2T1L98GQGU17IeSw,Lots of veggie options! Try the vegetarian Cuban sandwich!,2015-08-05 00:21:12,0
47249,MO0H6mU_OvWDL5JguRJgaQ,NIQWO-Q_F598XlAvZnFVCA,"$7 vodka&cranberry, $9 beer sampler. Nice!!",2012-09-29 01:36:01,0
47259,-iC2-qwz19U7Xr4afUB9sg,6Z89Ixagyc0mrVnyZHiIVw,Free beer when you check in here great live music,2014-01-04 01:16:49,0
47297,X1Vu977CKiiV6ZIoIUGtNA,JUlsvVAvZvGHWFfkKm0nlg,Everything is good,2014-04-13 22:02:38,0
47306,dYJPAlkQx_K7WVfbg3aj7A,lNsnmur2Df2oK9ywyY0H3g,"El Tule doesn't actually honor the yelp ceviche check-in deal. They expect you to tell them upfront so they can give you something different and smaller, and they will not remove it from your check or discount later. Dishonest bait and switch!",2015-04-12 14:45:47,0
47327,FDL8saXWdOxzSUcO3kP8zg,hYonVJe6xzVBHHT2FLo4zg,Service is very slow.,2016-07-02 23:35:02,0
47443,X1Vu977CKiiV6ZIoIUGtNA,JUlsvVAvZvGHWFfkKm0nlg,LAte nite happy hour 10 to 12,2014-05-15 04:09:04,0
47515,awPF9yzlgVYEj2yUI29qEw,qWZimITbVwNSGJZsuM47-Q,"I'm super stoked, I finally arrived in time to try out their Happy Hour (3-6)! Seeing as though I'm a bit of a picky eater, Pho Orchid Uptown's Happy Hour menu makes me chair dance I'm excitement! It also doesn't hurt that most every time I visit, there's good eye candy.",2014-07-17 20:42:37,0
47547,3RuPbLjp9EDWlb1eTiNYsw,0hCrds3sgFAYzsZolg3jcg,Online order with store pick up....easier way to browse selections.,2013-01-19 18:34:57,0
47636,V6oxffsX1-PVDHc7uw-PHA,JUlsvVAvZvGHWFfkKm0nlg,Always coming here for the veggie wings in honey BBQ sauce and the awesome margarita pitchers. Delish!,2013-08-06 02:05:12,0
47643,K3XFJHpZl1yACLvHtHYOSw,5cz1XbgalpQ89gsNQwneVQ,Always fresh and delicious!!,2018-02-26 00:01:55,0
47681,VL12EhEdT4OWqGq0nIqkzw,6Z89Ixagyc0mrVnyZHiIVw,Restaurant.com certs are not valid for items on the Sunset Specials section of the menu.,2017-01-25 15:13:00,1
47723,oX7o1TH0PHUWp9r9ry9_vw,NIQWO-Q_F598XlAvZnFVCA,Check your order and you're change,2019-08-22 06:06:36,0
47764,xyad5PXaHTdKrdNClXbMqQ,JUlsvVAvZvGHWFfkKm0nlg,Lots of fly friends. No. Really. Fly. Bzzzzz.,2012-09-05 23:16:21,0
47827,mHqaDmHgHb1cGGKOkIlvgQ,kWrn-inIIahiSFWft-13qQ,Nice. Clean. Great staff.,2014-07-18 00:10:04,0
47830,CttEj5z4XaxPD4-moJtcgw,dIpTuL2T1L98GQGU17IeSw,Liquid Heroin Coffeee. Amazing,2011-05-16 01:49:47,0
47836,efoFHUP08msKW73LPkZxWA,QWqKTWQ2OiDgo3dzNkpung,Good side dishes and good soft tofu! Same taste as back in the day!,2017-03-03 06:43:35,0
47869,oYKPUhEu_Wl1BjiubkPOKQ,FHnYL-Auw0Q-epPYZZutnA,Karen is the new Tuesday bar-wench noon until 7:pm! We love her! Stop in and say hi!,2015-10-12 03:51:09,0
47870,lAW03ccfMEuRZiDqvVgc0w,MaLSzk58NOID1CSLjHH45g,Phenomenal Customer Service & Rentals!,2013-01-08 01:39:13,0
47894,IEbdk3v9uCl20UVObqljvA,JUlsvVAvZvGHWFfkKm0nlg,Does not accept Discover Card,2017-04-28 12:22:07,0
47904,DadXMJ2QiW5gGrXz49w_ag,z7sp6u5JnNlq2ziu31EFvw,You sell the new Gillette Fusion model razors but you don't carry the replacement blades? Comon inventory staff!!!,2014-10-18 12:54:44,0
47908,hKBQ-PFlcB-t5FK3HUxoyQ,283P7ZbkvsHfhZTQX5m96w,chili:  good!  coffee:  tasty!!  oreo donut:  to die for. ..,2016-09-09 18:45:41,0
47912,gJfEMmn74Fg43_DRhU_5iw,A0F-h3xJm_6gHDKcDQwSrQ,A capogiro with alcohol .... Sweet!!!,2011-03-10 21:53:59,0
47984,ABnf8AUuVA2RfaP4aOO_6g,Mt1FB8hM4XTi3Tk4i0q5gQ,Never going back here.  Totally messed up the order.  Done with this place!9,2021-10-06 23:08:17,0
47989,EaTxfdZ1nlJaGdLUY_8c2g,o2i4AvqF6Q9lWK-wksxzuw,Sub-red lobster quality at ridiculous prices,2014-06-01 17:48:49,0
48064,30r5DFdFEiW3B0u19ru8lA,OrE8LhQpKVXTA6gJyu5G9Q,Hot pot was yummy!,2013-03-30 04:54:20,0
48070,lRNxYoD-bq4XVJTvmc_esw,7UizgaT567svtdEXvD6Zfg,Carmen is a wonder woman!,2011-05-11 19:42:08,0
48312,E9nuVRKVfhxWT_0kHdi-oA,dIpTuL2T1L98GQGU17IeSw,"Athena chicken sandwich, add avocado and bacon...it'll change your life.",2017-05-02 19:24:10,0
48326,X_FpnE7fhkZykbb_EdyxcQ,MuJBELBk9VXJjH0tryDh1w,Perfect lil spot. Great customer service. Delicious food. Well done.,2017-05-07 19:48:07,0
48346,xGS_mlHcCUipSKXrHk6CGw,aJpDjaMVhWZRLdwZtqQjEg,The coconut popsicles are so good.,2013-03-20 23:25:39,0
48431,q3jnFXllDl92i_acjMmAqg,QWqKTWQ2OiDgo3dzNkpung,"No place better for Korean soft tofu between DC and New York, and maybe on the East Coast.",2014-07-12 00:05:13,0
48540,JhOXyXRkRpjq2DajDeEyvA,QWqKTWQ2OiDgo3dzNkpung,Hot outside and I'm still  craving for this =),2012-08-04 22:12:09,0
48591,7iw-4p8H00ys9e5r8UtGHg,ppFCk9aQkM338Rgwpl2F5A,The coffee speaks for itself!!,2017-11-11 20:45:45,0
48597,qRb3sant7B3ua99_NYi9Ww,yuW60QyweNNcyHa_3fkrYA,Get the soup. Trust me.,2013-01-08 16:49:37,0
48642,uPIql4odJMlbZ4i7wytS5g,-Tnsc_b8dsWuAq1wQugKZA,Love this place!!! Papas are crazy good! Arroz con Pollo is my fav!,2015-12-09 01:43:38,0
48831,Owgz62rjpk-LH_I_ALK4qw,rBE5TT_ndOOczNBrbRnJwA,We park in Ybor and take the trolly downtown.,2017-06-26 15:44:42,0
48847,bcKVDKWFnt2Y1mvOJcAR5A,WtUxi5n8KlQdfgHZfB2Fqw,Taste ok.........................................you can make it at home,2016-07-16 23:38:43,0
48856,rk9ZXI0OjdelPKDG1kl_gg,2kOGFDJ9v4T9AzuKWhwl2g,"I love this place, but the Internet connection blows.",2014-11-16 19:56:52,0
48935,j7wiNAppjn1HEEqyP8OkqA,GlYN-RJyL_YwxIqsSDo1ag,Pueblo quiche is the special today. Yummy,2011-12-18 15:15:40,0
49056,FUUOWbZUnp3g78SGZ9eQaA,0yElmJZHbfRJt4gmdot8Og,Should have read the reviews before revisiting since the remodel and ownership change.,2012-02-10 18:44:53,0
49108,QllbZQT_3Y9m8OeWM4jc5A,JUlsvVAvZvGHWFfkKm0nlg,Give them a try you'll be happy you did! Everything is delicious!,2013-10-06 18:02:57,0
